Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2011-01-14 12:00:00,986.73,11.19,285.44,7.37,77.3,13.31,10.29,3.02,6.51,10.43,1204.09,5.34,7.35,212.7
2011-01-15 12:00:00,995.71,8.7,282.21,3.71,70.8,11.26,7.97,3.29,5.0,8.01,1226.91,3.36,6.49,235.9
2011-01-16 12:00:00,999.05,7.67,280.91,2.94,71.9,10.5,7.55,2.95,4.71,7.56,1235.75,4.48,6.49,210.1
2011-01-17 12:00:00,997.31,0.98,274.35,0.9,99.4,6.56,6.52,0.04,4.08,6.54,1264.18,0.79,2.08,190.1
2011-01-18 12:00:00,996.29,7.37,280.83,3.41,75.9,10.29,7.81,2.48,4.89,7.84,1233.52,3.97,5.81,207.5
2011-01-19 12:00:00,999.26,1.98,275.2,0.07,87.1,7.05,6.14,0.91,3.83,6.14,1262.24,1.32,3.32,313.3
2011-01-20 12:00:00,999.37,0.44,273.65,-1.43,87.2,6.31,5.5,0.81,3.43,5.5,1269.77,1.67,3.93,18.51
2011-01-21 12:00:00,1005.69,-1.84,270.88,-6.05,72.8,5.34,3.88,1.45,2.41,3.86,1289.37,0.99,2.96,347.6
2011-01-22 12:00:00,1003.74,-1.52,271.35,-6.23,70.1,5.46,3.83,1.63,2.38,3.82,1285.37,2.45,3.97,213.1
2011-01-23 12:00:00,997.06,1.06,274.45,-2.11,79.3,6.6,5.23,1.37,3.27,5.25,1264.12,1.73,5.13,277.2
2011-01-24 12:00:00,994.81,0.72,274.29,-0.19,93.6,6.44,6.03,0.41,3.78,6.06,1262.43,0.84,1.8,335.4
2011-01-25 12:00:00,980.38,1.85,276.58,-0.91,81.8,6.98,5.71,1.27,3.63,5.83,1239.12,5.68,8.37,214.3
2011-01-26 12:00:00,981.71,0.37,274.98,-3.4,75.7,6.28,4.75,1.52,3.02,4.84,1247.98,2.21,3.44,248.3
2011-01-27 12:00:00,992.79,-3.01,270.71,-6.37,77.5,4.89,3.79,1.1,2.38,3.82,1278.36,5.22,8.23,35.02
2011-01-28 12:00:00,997.75,-2.12,271.22,-4.86,81.4,5.23,4.25,0.97,2.66,4.26,1280.31,4.92,7.49,55.74
2011-01-29 12:00:00,994.41,-4.37,269.23,-7.45,78.9,4.42,3.48,0.93,2.18,3.5,1287.07,0.74,1.48,122.1
2011-01-30 12:00:00,994.39,-5.88,267.71,-6.67,94.1,3.93,3.7,0.23,2.32,3.72,1294.23,1.12,1.8,96.7
2011-01-31 12:00:00,997.46,-5.61,267.74,-8.47,80.1,4.02,3.22,0.8,2.01,3.22,1297.16,1.67,2.56,212.1
2011-02-01 12:00:00,998.0,-4.69,268.62,-8.3,75.7,4.31,3.26,1.05,2.03,3.27,1293.4,1.28,2.08,192.9
2011-02-02 12:00:00,1002.43,-0.96,272.01,-2.82,87.1,5.69,4.96,0.73,3.08,4.95,1280.49,1.2,2.16,176.5
2011-02-03 12:00:00,997.78,0.27,273.6,-1.63,87.0,6.23,5.42,0.81,3.38,5.43,1268.62,1.96,3.3,164.5
2011-02-04 12:00:00,993.18,4.31,278.01,0.31,75.1,8.32,6.25,2.07,3.92,6.29,1243.96,8.57,10.81,212.1
2011-02-05 12:00:00,993.1,8.97,282.69,3.13,66.7,11.47,7.65,3.82,4.81,7.7,1222.66,4.39,7.93,221.8
2011-02-06 12:00:00,996.39,9.23,282.68,3.38,66.73,11.67,7.79,3.88,4.88,7.82,1225.53,4.81,9.41,237.8
2011-02-07 12:00:00,993.35,5.94,279.63,0.1,66.03,9.32,6.15,3.16,3.86,6.19,1236.97,2.71,3.96,169.7
2011-02-08 12:00:00,994.64,6.79,280.38,-0.43,59.87,9.89,5.92,3.97,3.71,5.95,1234.9,2.84,6.01,242.0
2011-02-09 12:00:00,997.64,2.46,275.8,-2.06,72.0,7.29,5.25,2.04,3.28,5.26,1258.45,1.02,1.68,126.2
2011-02-10 12:00:00,991.5,2.88,276.72,-0.64,77.5,7.52,5.83,1.69,3.66,5.88,1248.47,1.82,3.04,183.3
2011-02-11 12:00:00,982.8,10.03,284.6,6.51,78.7,12.32,9.69,2.62,6.16,9.86,1204.46,2.42,4.83,257.0
2011-02-12 12:00:00,993.78,-0.91,272.73,-5.37,71.6,5.71,4.09,1.62,2.56,4.12,1269.64,3.25,5.33,113.6
2011-02-13 12:00:00,986.04,2.03,276.3,1.55,96.6,7.08,6.84,0.24,4.32,6.93,1244.93,2.07,3.4,162.5
2011-02-14 12:00:00,984.55,3.07,277.46,0.09,80.7,7.62,6.15,1.47,3.89,6.24,1238.73,1.83,3.84,126.5
2011-02-15 12:00:00,977.43,2.18,277.14,-1.86,74.5,7.15,5.33,1.82,3.4,5.45,1234.11,3.36,5.53,167.5
2011-02-16 12:00:00,976.36,5.14,280.21,-0.64,66.13,8.81,5.83,2.99,3.72,5.97,1219.4,2.28,4.12,164.9
2011-02-17 12:00:00,978.34,-1.36,273.51,-3.17,87.4,5.53,4.83,0.7,3.08,4.94,1251.56,3.82,5.17,26.07
2011-02-18 12:00:00,988.28,-2.62,271.46,-3.99,90.2,5.04,4.54,0.49,2.86,4.6,1270.33,2.43,3.51,36.7
2011-02-19 12:00:00,992.49,-3.06,270.68,-4.59,89.1,4.87,4.34,0.53,2.72,4.37,1277.96,2.21,3.18,32.35
2011-02-20 12:00:00,993.66,-6.16,267.49,-9.72,75.7,3.85,2.92,0.94,1.83,2.93,1295.0,4.11,6.13,54.98
2011-02-21 12:00:00,994.49,-7.72,265.86,-12.6,67.76,3.41,2.31,1.1,1.45,2.32,1304.01,3.45,5.01,77.7
2011-02-22 12:00:00,993.44,-10.11,263.55,-13.37,76.8,2.83,2.17,0.66,1.36,2.18,1314.53,2.55,4.21,3.29
2011-02-23 12:00:00,1000.79,-7.15,265.95,-12.63,64.67,3.57,2.31,1.26,1.43,2.3,1309.47,2.73,3.89,175.5
2011-02-24 12:00:00,999.57,0.91,274.11,-8.77,48.15,6.53,3.14,3.38,1.96,3.14,1269.0,2.22,3.84,167.6
2011-02-25 12:00:00,1003.29,3.46,276.36,-10.11,36.08,7.83,2.83,5.01,1.75,2.82,1262.16,2.1,3.16,187.6
2011-02-26 12:00:00,993.37,3.66,277.35,-10.3,35.05,7.94,2.78,5.16,1.75,2.8,1248.77,3.38,5.73,163.7
2011-02-27 12:00:00,985.19,1.74,276.08,-0.18,87.0,6.93,6.03,0.9,3.82,6.12,1245.55,1.75,2.96,177.4
2011-02-28 12:00:00,998.34,3.68,276.97,3.09,95.9,7.96,7.63,0.33,4.77,7.64,1252.63,1.8,2.96,54.62
2011-03-01 12:00:00,1006.46,-0.32,272.34,-3.59,78.5,5.97,4.68,1.28,2.9,4.65,1282.79,4.44,6.13,35.66
2011-03-02 12:00:00,1007.24,0.92,273.52,-5.44,62.32,6.53,4.07,2.46,2.52,4.04,1278.26,4.01,6.05,38.98
2011-03-03 12:00:00,1004.46,-0.55,272.27,-6.63,63.29,5.87,3.71,2.15,2.3,3.7,1281.76,3.76,5.25,33.98
2011-03-04 12:00:00,1003.91,2.92,275.77,-3.42,62.92,7.54,4.74,2.79,2.94,4.72,1264.51,1.32,2.3,188.4
2011-03-05 12:00:00,996.76,4.09,277.5,-2.63,61.44,8.19,5.03,3.16,3.14,5.05,1250.05,1.51,2.36,167.3
2011-03-06 12:00:00,1000.81,2.7,275.79,-6.42,50.89,7.42,3.78,3.64,2.35,3.77,1262.06,2.96,5.29,36.87
2011-03-07 12:00:00,1009.26,2.03,274.47,-12.24,33.65,7.07,2.38,4.69,1.47,2.36,1276.48,3.54,6.03,147.0
2011-03-08 12:00:00,999.68,6.08,279.26,-15.25,19.76,9.41,1.86,7.55,1.16,1.86,1246.28,4.72,9.41,174.3
2011-03-09 12:00:00,988.24,11.61,285.74,1.62,50.18,13.69,6.87,6.82,4.33,6.95,1205.74,5.89,8.97,204.5
2011-03-10 12:00:00,987.98,7.52,281.65,-0.41,57.06,10.39,5.93,4.46,3.74,6.0,1223.43,4.48,8.33,209.3
2011-03-11 12:00:00,989.6,5.79,279.78,2.42,78.9,9.22,7.28,1.95,4.59,7.35,1232.41,2.26,5.13,258.6
2011-03-12 12:00:00,985.5,10.49,284.84,0.93,51.45,12.7,6.54,6.17,4.14,6.63,1207.29,2.94,5.08,167.1
2011-03-13 12:00:00,980.52,12.06,286.83,3.53,55.81,14.1,7.87,6.23,5.01,8.03,1193.95,1.38,2.48,104.2
2011-03-14 12:00:00,988.51,11.2,285.3,7.74,79.2,13.32,10.55,2.77,6.66,10.67,1206.11,1.66,2.84,153.9
2011-03-15 12:00:00,991.73,12.05,285.89,7.17,72.0,14.09,10.15,3.95,6.39,10.23,1206.63,4.39,6.89,38.65
2011-03-16 12:00:00,985.64,3.08,277.39,2.77,97.8,7.62,7.46,0.17,4.72,7.57,1239.41,4.17,5.69,35.1
2011-03-17 12:00:00,978.15,4.47,279.39,3.83,95.6,8.41,8.04,0.37,5.13,8.22,1223.54,1.42,4.2,47.06
2011-03-18 12:00:00,992.46,3.72,277.48,2.72,93.1,7.98,7.43,0.55,4.67,7.49,1245.13,1.59,4.48,273.7
2011-03-19 12:00:00,1004.03,3.87,276.72,-1.65,67.1,8.07,5.41,2.65,3.36,5.39,1259.96,2.88,5.05,34.37
2011-03-20 12:00:00,1006.83,5.56,278.17,-2.47,56.12,9.07,5.09,3.98,3.15,5.06,1256.01,2.46,4.64,9.55
2011-03-21 12:00:00,1008.51,7.99,280.47,-1.77,49.98,10.73,5.36,5.37,3.31,5.32,1247.09,1.93,2.88,107.9
2011-03-22 12:00:00,1009.12,12.14,284.56,-0.87,40.44,14.17,5.73,8.44,3.54,5.68,1229.52,1.82,3.8,347.8
2011-03-23 12:00:00,1011.14,10.8,283.06,2.84,57.81,12.97,7.5,5.47,4.63,7.42,1236.98,1.23,3.96,17.32
2011-03-24 12:00:00,1007.44,11.9,284.46,2.29,51.67,13.95,7.21,6.74,4.46,7.16,1227.82,1.3,3.76,333.2
2011-03-25 12:00:00,991.63,12.62,286.47,4.15,56.21,14.63,8.22,6.41,5.17,8.29,1204.99,2.62,5.92,280.9
2011-03-26 12:00:00,988.57,5.15,279.22,1.69,78.3,8.82,6.9,1.91,4.36,6.98,1234.14,1.73,4.97,286.4
2011-03-27 12:00:00,988.27,6.71,280.82,-1.55,55.44,9.83,5.45,4.38,3.44,5.51,1227.55,1.69,3.44,85.6
2011-03-28 12:00:00,986.48,9.63,283.89,-3.04,40.68,11.99,4.88,7.11,3.08,4.95,1212.94,1.11,2.56,146.6
2011-03-29 12:00:00,989.2,11.23,285.27,0.34,46.9,13.35,6.26,7.09,3.95,6.33,1208.81,1.52,2.92,146.6
2011-03-30 12:00:00,987.97,15.31,289.47,0.61,36.66,17.42,6.39,11.04,4.03,6.46,1190.17,3.02,4.92,235.4
2011-03-31 12:00:00,990.26,11.99,285.95,5.96,66.5,14.03,9.33,4.7,5.88,9.42,1205.47,5.48,8.61,212.2
2011-04-01 12:00:00,994.57,15.93,289.54,5.85,51.08,18.13,9.26,8.87,5.81,9.31,1194.26,2.79,5.28,271.2
2011-04-02 12:00:00,992.39,18.37,292.17,9.48,56.09,21.16,11.87,9.29,7.47,11.96,1180.48,3.58,5.1,227.8
2011-04-03 12:00:00,984.48,21.13,295.61,9.15,46.24,25.11,11.61,13.5,7.37,11.79,1160.16,1.6,3.24,178.2
2011-04-04 12:00:00,993.63,8.54,282.22,5.55,81.4,11.14,9.07,2.07,5.7,9.13,1224.51,1.57,3.56,260.5
2011-04-05 12:00:00,998.96,12.12,285.36,-0.83,40.6,14.16,5.75,8.41,3.59,5.75,1217.2,3.47,6.24,239.5
2011-04-06 12:00:00,999.1,17.07,290.31,9.85,62.45,19.49,12.17,7.32,7.61,12.18,1193.68,2.9,5.04,232.8
2011-04-07 12:00:00,992.25,20.48,294.29,9.74,50.09,24.13,12.08,12.04,7.61,12.18,1171.74,3.87,7.9,248.4
2011-04-08 12:00:00,995.2,10.99,284.54,0.74,49.08,13.13,6.45,6.69,4.04,6.48,1217.1,3.34,5.79,271.5
2011-04-09 12:00:00,995.55,10.66,284.18,2.05,55.13,12.85,7.08,5.77,4.44,7.12,1218.65,1.55,2.76,146.6
2011-04-10 12:00:00,997.83,13.13,286.47,3.41,51.6,15.13,7.81,7.32,4.88,7.82,1210.58,3.23,5.5,56.74
2011-04-11 12:00:00,993.81,17.98,291.66,4.61,41.14,20.65,8.49,12.15,5.33,8.55,1185.29,3.16,5.2,168.2
2011-04-12 12:00:00,988.98,9.88,283.94,2.6,60.4,12.2,7.37,4.83,4.65,7.45,1213.79,4.16,7.35,264.9
2011-04-13 12:00:00,988.85,6.87,280.93,-0.99,57.18,9.94,5.68,4.25,3.58,5.75,1227.48,3.29,7.01,278.4
2011-04-14 12:00:00,991.32,8.08,281.94,-1.24,51.64,10.8,5.58,5.22,3.51,5.62,1225.3,3.17,8.57,1.43
2011-04-15 12:00:00,995.22,7.28,280.82,1.8,68.06,10.22,6.96,3.26,4.36,6.99,1232.98,1.54,3.04,56.13
2011-04-16 12:00:00,995.95,11.58,285.07,0.44,46.17,13.66,6.31,7.35,3.95,6.33,1215.56,2.21,4.08,138.8
2011-04-17 12:00:00,998.64,13.5,286.77,0.45,40.73,15.5,6.31,9.18,3.94,6.32,1210.69,0.86,1.76,338.2
2011-04-18 12:00:00,996.26,14.97,288.44,-0.01,35.81,17.05,6.1,10.94,3.82,6.13,1201.73,3.34,5.36,137.9
2011-04-19 12:00:00,991.71,17.68,291.53,2.71,36.66,20.26,7.43,12.83,4.67,7.49,1184.48,2.14,3.76,181.8
2011-04-20 12:00:00,990.5,19.3,293.26,3.45,34.9,22.42,7.83,14.6,4.93,7.9,1176.3,1.29,2.88,44.66
2011-04-21 12:00:00,989.89,20.96,294.98,6.76,39.7,24.85,9.86,14.98,6.22,9.97,1168.03,1.49,3.28,55.36
2011-04-22 12:00:00,986.05,20.29,294.63,8.17,45.56,23.84,10.86,12.98,6.88,11.02,1165.69,5.07,7.74,40.02
2011-04-23 12:00:00,985.41,19.94,294.33,8.25,46.82,23.33,10.92,12.41,6.92,11.09,1166.29,5.67,7.93,42.26
2011-04-24 12:00:00,990.74,17.66,291.59,2.85,37.07,20.23,7.5,12.73,4.72,7.57,1183.37,6.02,8.49,68.35
2011-04-25 12:00:00,993.41,15.72,289.43,3.63,44.31,17.89,7.93,9.96,4.98,7.98,1194.33,4.51,6.64,29.35
2011-04-26 12:00:00,991.74,12.35,286.19,7.21,70.8,14.37,10.18,4.2,6.41,10.26,1205.36,2.85,5.44,16.12
2011-04-27 12:00:00,990.53,11.83,285.77,8.41,79.5,13.89,11.04,2.85,6.96,11.15,1205.68,1.64,3.0,107.5
2011-04-28 12:00:00,987.33,16.7,290.92,10.19,65.4,19.04,12.45,6.59,7.88,12.61,1180.94,1.49,3.52,8.58
2011-04-29 12:00:00,985.43,19.27,293.66,7.7,46.99,22.38,10.52,11.86,6.67,10.67,1169.17,4.31,7.73,57.61
2011-04-30 12:00:00,984.35,15.24,289.7,6.79,56.98,17.34,9.88,7.46,6.27,10.04,1184.49,7.48,10.63,30.41
2011-05-01 12:00:00,985.56,12.09,286.44,-1.18,39.66,14.13,5.6,8.52,3.54,5.69,1201.03,5.6,9.01,36.54
2011-05-02 12:00:00,984.76,6.85,281.24,2.69,74.7,9.92,7.41,2.51,4.7,7.53,1221.66,4.21,5.69,30.59
2011-05-03 12:00:00,987.74,6.54,280.69,-2.38,52.74,9.72,5.12,4.59,3.23,5.19,1227.78,5.23,8.17,46.49
2011-05-04 12:00:00,992.09,10.4,284.2,-1.83,42.29,12.63,5.34,7.29,3.35,5.38,1216.33,3.97,8.17,259.6
2011-05-05 12:00:00,998.19,11.97,285.28,-0.25,42.8,14.02,6.0,8.02,3.75,6.01,1216.78,1.66,3.12,251.4
2011-05-06 12:00:00,996.28,17.13,290.6,0.69,32.82,19.57,6.42,13.15,4.02,6.45,1192.66,2.76,4.86,175.9
2011-05-07 12:00:00,995.62,21.2,294.73,1.82,27.64,25.22,6.97,18.25,4.37,7.0,1175.15,2.21,4.44,168.0
2011-05-08 12:00:00,996.7,18.67,292.11,6.59,45.23,21.56,9.75,11.81,6.11,9.78,1185.37,4.08,5.6,62.69
2011-05-09 12:00:00,999.37,20.5,293.71,3.88,33.4,24.15,8.07,16.09,5.04,8.07,1181.9,3.31,6.64,158.5
2011-05-10 12:00:00,998.54,22.81,296.09,3.33,27.9,27.82,7.76,20.06,4.85,7.77,1171.84,1.76,3.84,131.5
2011-05-11 12:00:00,993.9,22.78,296.46,11.13,47.74,27.77,13.26,14.51,8.34,13.34,1164.05,1.78,3.48,257.3
2011-05-12 12:00:00,987.67,19.87,294.07,11.54,58.63,23.23,13.62,9.61,8.62,13.79,1168.04,2.11,3.7,151.6
2011-05-13 12:00:00,995.48,15.06,288.59,4.42,48.87,17.14,8.38,8.77,5.25,8.42,1199.37,2.1,4.24,260.1
2011-05-14 12:00:00,985.81,19.37,293.73,5.66,40.59,22.52,9.14,13.38,5.79,9.27,1169.84,4.58,7.48,176.6
2011-05-15 12:00:00,991.66,12.69,286.54,3.22,52.39,14.7,7.7,7.0,4.84,7.76,1204.97,2.97,5.18,236.9
2011-05-16 12:00:00,994.93,12.92,286.5,5.09,58.88,14.92,8.78,6.13,5.51,8.83,1207.48,4.95,8.51,210.6
2011-05-17 12:00:00,992.97,16.18,289.92,7.54,56.48,18.42,10.4,8.02,6.54,10.48,1190.78,2.93,5.48,228.0
2011-05-18 12:00:00,990.62,21.04,294.99,5.8,36.97,24.97,9.23,15.74,5.82,9.32,1168.86,6.05,9.96,218.3
2011-05-19 12:00:00,989.28,18.98,293.04,10.07,56.19,21.98,12.35,9.63,7.8,12.49,1174.09,4.42,7.28,295.4
2011-05-20 12:00:00,991.02,20.78,294.7,13.43,62.77,24.58,15.43,9.15,9.74,15.57,1167.59,3.0,4.52,44.28
2011-05-21 12:00:00,995.07,20.77,294.35,11.4,54.97,24.56,13.5,11.06,8.48,13.57,1173.29,2.83,4.86,139.7
2011-05-22 12:00:00,988.67,24.59,298.72,11.66,44.36,30.96,13.73,17.23,8.69,13.89,1150.65,4.9,7.76,181.4
2011-05-23 12:00:00,998.7,17.94,291.21,4.85,41.94,20.59,8.64,11.96,5.4,8.65,1191.24,2.53,5.04,202.1
2011-05-24 12:00:00,992.4,22.94,296.75,9.79,43.22,28.04,12.12,15.92,7.63,12.21,1162.17,2.88,4.24,227.6
2011-05-25 12:00:00,1001.28,15.12,288.17,-2.07,30.47,17.21,5.24,11.97,3.26,5.24,1207.57,3.71,6.24,14.56
2011-05-26 12:00:00,984.01,24.35,298.88,9.62,39.26,30.52,11.98,18.54,7.61,12.18,1146.89,6.4,9.7,198.7
2011-05-27 12:00:00,985.61,16.7,291.06,3.93,42.52,19.04,8.1,10.94,5.13,8.21,1180.85,3.74,6.48,244.7
2011-05-28 12:00:00,990.23,15.44,289.41,3.85,45.84,17.57,8.05,9.52,5.07,8.13,1191.6,1.91,5.08,245.4
2011-05-29 12:00:00,988.47,20.15,294.28,6.79,41.81,23.64,9.88,13.76,6.24,10.0,1169.56,4.34,8.12,216.9
2011-05-30 12:00:00,988.8,25.86,299.98,8.37,32.98,33.39,11.01,22.38,6.96,11.14,1147.11,4.25,6.32,164.6
2011-05-31 12:00:00,984.38,21.78,296.27,13.44,59.08,26.13,15.44,10.69,9.81,15.68,1155.78,2.74,4.56,249.4
2011-06-01 12:00:00,998.94,9.97,283.22,7.12,82.4,12.27,10.11,2.16,6.32,10.12,1224.39,0.9,2.36,188.9
2011-06-02 12:00:00,1004.7,16.32,289.09,3.89,43.45,18.59,8.08,10.51,5.01,8.04,1205.39,5.2,8.05,50.3
2011-06-03 12:00:00,1003.07,19.41,292.31,6.9,44.1,22.58,9.96,12.62,6.2,9.93,1189.86,3.9,6.4,40.47
2011-06-04 12:00:00,992.66,23.68,297.47,13.32,52.24,29.32,15.32,14.0,9.65,15.43,1158.15,4.11,6.4,41.63
2011-06-05 12:00:00,981.93,27.0,301.73,12.98,41.95,35.71,14.98,20.73,9.54,15.26,1133.04,2.47,5.16,123.0
2011-06-06 12:00:00,977.67,25.06,300.15,13.45,48.51,31.84,15.45,16.39,9.89,15.8,1135.23,2.78,4.64,178.0
2011-06-07 12:00:00,979.72,21.35,296.24,15.77,70.5,25.45,17.94,7.51,11.47,18.31,1150.84,2.7,3.56,136.1
2011-06-08 12:00:00,976.32,19.83,295.01,15.25,74.9,23.17,17.36,5.82,11.13,17.78,1153.03,2.69,5.88,267.8
2011-06-09 12:00:00,987.38,17.13,291.35,5.23,45.34,19.57,8.87,10.7,5.61,8.99,1180.87,3.2,5.48,267.5
2011-06-10 12:00:00,989.5,17.3,291.34,7.34,51.89,19.78,10.26,9.52,6.48,10.37,1182.09,3.01,4.84,145.8
2011-06-11 12:00:00,989.42,15.43,289.47,11.44,77.1,17.56,13.54,4.02,8.55,13.68,1188.16,2.1,3.8,230.2
2011-06-12 12:00:00,992.08,18.64,292.46,6.96,46.48,21.52,10.0,11.52,6.29,10.08,1179.86,1.35,2.64,75.0
2011-06-13 12:00:00,990.07,20.01,294.01,8.52,47.46,23.43,11.12,12.31,7.02,11.23,1171.46,1.33,3.0,297.9
2011-06-14 12:00:00,990.35,21.25,295.23,12.82,58.6,25.29,14.82,10.47,9.36,14.97,1165.2,2.21,4.04,202.4
2011-06-15 12:00:00,990.99,22.34,296.27,12.43,53.45,27.04,14.45,12.58,9.12,14.58,1161.82,2.19,4.96,275.2
2011-06-16 12:00:00,986.11,24.1,298.45,12.07,46.94,30.07,14.11,15.95,8.95,14.31,1149.37,6.02,8.52,212.8
2011-06-17 12:00:00,988.97,18.39,292.48,5.35,42.22,21.18,8.94,12.24,5.64,9.04,1177.64,4.08,6.83,222.5
2011-06-18 12:00:00,978.45,17.76,292.74,10.61,62.91,20.36,12.81,7.55,8.18,13.09,1165.84,5.34,7.93,209.9
2011-06-19 12:00:00,981.92,14.47,289.13,7.15,61.37,16.5,10.13,6.38,6.44,10.31,1184.61,7.02,10.61,209.1
2011-06-20 12:00:00,987.89,17.03,291.2,5.67,47.05,19.44,9.15,10.3,5.78,9.26,1181.77,4.76,7.73,211.0
2011-06-21 12:00:00,988.03,16.67,290.83,15.06,90.2,19.0,17.14,1.86,10.86,17.35,1179.77,1.29,2.28,269.0
2011-06-22 12:00:00,985.91,22.58,296.94,15.7,65.14,27.43,17.87,9.56,11.35,18.12,1153.37,3.78,5.7,210.9
2011-06-23 12:00:00,988.83,19.17,293.27,8.84,51.11,22.24,11.37,10.87,7.18,11.5,1173.24,5.64,9.25,210.1
2011-06-24 12:00:00,992.4,16.29,290.08,6.35,51.68,18.55,9.59,8.96,6.03,9.66,1190.02,5.28,7.93,240.7
2011-06-25 12:00:00,997.08,16.91,290.31,5.29,46.16,19.3,8.91,10.39,5.58,8.93,1193.4,3.34,6.72,243.4
2011-06-26 12:00:00,996.58,18.76,292.21,14.03,74.0,21.68,16.04,5.64,10.07,16.1,1182.02,2.12,4.2,229.4
2011-06-27 12:00:00,995.53,23.48,297.02,13.35,52.99,28.97,15.35,13.62,9.65,15.42,1162.29,2.24,3.76,93.5
2011-06-28 12:00:00,992.25,25.65,299.48,12.03,42.67,32.98,14.07,18.91,8.87,14.18,1150.59,3.29,4.76,61.39
2011-06-29 12:00:00,987.5,26.56,300.8,11.74,39.68,34.8,13.81,20.99,8.74,13.98,1141.69,2.86,4.4,49.25
2011-06-30 12:00:00,993.24,11.56,285.27,9.85,89.2,13.64,12.17,1.47,7.66,12.25,1209.62,1.77,4.6,265.8
2011-07-01 12:00:00,992.78,15.49,289.25,6.32,54.3,17.62,9.57,8.05,6.02,9.64,1193.78,2.34,4.76,282.2
2011-07-02 12:00:00,987.94,11.3,285.45,7.73,78.6,13.41,10.54,2.87,6.66,10.67,1204.99,3.45,5.94,256.8
2011-07-03 12:00:00,983.34,11.11,285.64,9.62,90.5,13.24,11.98,1.26,7.61,12.19,1199.49,4.7,7.17,261.8
2011-07-04 12:00:00,988.02,15.8,289.96,13.21,84.6,17.98,15.21,2.77,9.63,15.39,1184.19,1.84,4.32,209.2
2011-07-05 12:00:00,989.12,15.65,289.72,13.18,85.2,17.81,15.17,2.64,9.6,15.34,1186.15,1.56,1.98,64.23
2011-07-06 12:00:00,981.43,26.29,301.06,15.98,53.12,34.25,18.19,16.06,11.61,18.54,1133.73,2.16,3.92,142.7
2011-07-07 12:00:00,984.34,24.47,298.98,10.49,41.33,30.74,12.7,18.04,8.07,12.91,1146.5,1.73,2.86,155.1
2011-07-08 12:00:00,986.68,20.53,294.82,11.68,56.81,24.2,13.75,10.45,8.71,13.93,1164.19,2.5,5.36,228.3
2011-07-09 12:00:00,987.86,25.89,300.1,12.34,42.94,33.45,14.36,19.09,9.09,14.54,1144.42,4.95,7.88,216.4
2011-07-10 12:00:00,991.2,23.22,297.13,13.69,55.03,28.52,15.69,12.82,9.91,15.83,1158.07,1.78,3.2,181.4
2011-07-11 12:00:00,992.69,21.06,294.84,10.96,52.44,25.0,13.11,11.89,8.26,13.21,1169.49,1.9,3.8,3.3
2011-07-12 12:00:00,990.04,23.9,297.91,8.59,37.63,29.71,11.18,18.53,7.05,11.29,1156.06,3.02,4.84,109.4
2011-07-13 12:00:00,980.64,23.78,298.6,15.64,60.32,29.49,17.79,11.7,11.36,18.14,1142.56,3.8,5.86,211.1
2011-07-14 12:00:00,987.65,16.04,290.23,7.99,58.79,18.26,10.73,7.52,6.79,10.87,1184.8,5.1,8.29,216.2
2011-07-15 12:00:00,990.25,18.43,292.41,9.2,54.85,21.24,11.65,9.59,7.35,11.76,1177.78,2.62,5.04,234.7
2011-07-16 12:00:00,985.56,21.46,295.85,8.31,42.81,25.62,10.97,14.65,6.95,11.13,1160.43,3.18,6.34,180.2
2011-07-17 12:00:00,975.14,19.16,294.43,11.63,61.65,22.23,13.7,8.52,8.79,14.05,1155.91,4.83,7.04,190.5
2011-07-18 12:00:00,978.37,17.92,292.91,9.3,57.04,20.57,11.73,8.84,7.49,11.99,1165.59,5.26,8.71,206.6
2011-07-19 12:00:00,979.32,21.23,296.15,9.0,45.5,25.26,11.5,13.77,7.33,11.74,1153.72,1.83,3.0,120.0
2011-07-20 12:00:00,976.9,19.99,295.12,11.5,58.06,23.41,13.59,9.82,8.7,13.91,1154.78,2.32,4.56,13.28
2011-07-21 12:00:00,980.44,19.63,294.45,12.07,61.64,22.89,14.11,8.78,9.0,14.39,1160.18,1.43,4.32,291.5
2011-07-22 12:00:00,981.11,14.84,289.58,8.04,63.7,16.9,10.77,6.14,6.85,10.97,1181.81,3.09,6.12,261.4
2011-07-23 12:00:00,982.0,14.67,289.33,5.3,53.3,16.72,8.91,7.81,5.66,9.07,1184.44,3.19,5.24,222.4
2011-07-24 12:00:00,982.36,14.73,289.36,6.22,56.63,16.78,9.5,7.28,6.04,9.68,1184.35,4.69,9.13,214.3
2011-07-25 12:00:00,983.83,13.8,288.3,9.26,74.0,15.8,11.69,4.11,7.43,11.89,1188.97,1.57,2.52,234.2
2011-07-26 12:00:00,986.09,20.98,295.32,7.78,42.53,24.88,10.58,14.3,6.7,10.73,1163.12,1.16,4.2,199.9
2011-07-27 12:00:00,990.45,22.91,296.88,8.34,39.26,27.99,10.99,17.0,6.93,11.09,1160.49,2.25,4.16,60.93
2011-07-28 12:00:00,990.69,21.58,295.53,12.44,56.0,25.81,14.45,11.36,9.13,14.59,1164.46,2.51,4.68,25.04
2011-07-29 12:00:00,990.35,17.45,291.42,11.26,66.95,19.97,13.37,6.6,8.44,13.5,1181.1,2.06,4.64,279.3
